player,elo_global,elo_Hard,elo_Clay,elo_Grass
Finn Reynolds,1439.9658135127902,1441.2057645414347,,1487.8827225474297
Emil Ruusuvuori,1855.0900952574093,1840.2044214256464,1623.4214308385094,1558.3919488219371
Thanapet Chanta,1432.1171779043586,1436.8353239658638,1481.741128766583,
Marlon Vankan,1483.2497790347834,1504.5386688589383,1474.078761992783,
Mick Veldheer,1468.0416572140043,1484.1482436159083,1482.4199155272431,
Patrick Zahraj,1582.00962037485,1585.1198241123184,1469.9861974197838,
Thomas Yaka Kofi Setodji,1488.887680867844,1491.8030301842757,1492.470950643171,
Petros Tsitsipas,1373.5251202586323,1431.1081495505043,1414.7143001896354,
Karl Poling,1516.6488057944664,1516.1585607147,,1490.1757159294084
Michael Zhu,1442.34416583896,1445.3644558257452,1488.1625333856257,
Simon Carr,1437.668242383582,1426.0602482996271,1487.0299059280346,
Rrezart Cungu,1478.0026856721202,1501.0901468477207,1476.4638439864448,
Jacob Brumm,1413.8257805560074,1426.7383560106696,1461.702680778285,
Alexander Donski,1524.9570533773551,1492.973416373833,1516.1602891109208,
Hugo Gaston,1805.599380907929,1645.3282985907765,1809.0261125207176,1523.9988467482465
Boris Arias,1370.412407959108,1439.809434725853,1408.396152663424,
Chukang Wang,1398.096253981503,1408.6280195118295,1478.0792973145776,
Tristan Boyer,1766.9833490785331,1629.9406096011105,1703.148500440808,1481.185038766925
Arthur Rinderknech,1889.09709295028,1820.105042585241,1707.5069607085466,1511.6768856288368
Herbert Jody Maginley,1444.9211155116066,1442.2588317556676,,
Justin Boulais,1443.542263736884,1437.2491277228348,1487.675904337515,
Cyril Vandermeersch,1461.252152476679,1453.7234906198928,,
Carlos Sanchez Jover,1558.430629155063,1490.748206834189,1538.203347072241,
Daniel Michalski,1550.1123631301143,1502.7545653989096,1540.872247798845,
Francisco Llanes,1463.1138139789357,,1457.5130347858078,
Brandon Perez,1458.4127605341723,1475.5120602546226,1475.4881083072412,
Holger Rune,2083.952144109258,1988.7828075623208,1939.444613688525,1611.6306498045392
Ray Ho,1402.117341663237,1397.4772479503908,1492.9249769731775,
Bang Shuo Yin,1451.926752231227,1453.455540706237,,
Raul Brancaccio,1574.7938181780687,1558.5662576456248,1564.507000767031,1480.3284955467643
Daniel Paty,1465.8205521836992,,1462.672379433315,
Berk Ilkel,1451.6771111784208,1470.4103452319628,1476.784168309925,
Isaiah Strode,1488.903590475075,1497.717132324655,1488.8971238306822,
Aidan Mchugh,1488.6368887984347,1465.6930455286677,1500.3095416378535,1441.5791891846957
Jacob Fearnley,1833.2003679384636,1752.7843747010872,,1573.6395818279536
Connor Thomson,1469.4720674201449,1477.3576359530944,1489.2187228892526,
Pavel Kotov,1796.6330223593543,1686.6506695515693,1773.3046579917282,1483.175764224067
Hugo Maia,1492.5469427296082,1504.1332607239306,1488.4176715152362,
Simon Beaupain,1449.7061600086704,1459.753245911584,1478.3562166254883,
Dan Added,1542.105185244328,1532.363461495488,1468.1456202131665,
Christoph Negritu,1638.2533570755425,1577.7432367663953,1580.7931324526528,
Luke Johnson,1411.5604930736176,1414.5829665279498,,1481.44743051608
Billy Harris,1708.056521811955,1613.17642125056,1554.2943265141523,1585.117772859592
Jack Draper,2108.356485110227,2011.329477136264,1627.2144770298698,1625.9040598474437
George Houghton,1487.672006897624,1482.9834398818707,,
Ben Jones,1497.7007856885705,1484.3011058988802,,1495.0759232379523
Mark Whitehouse,1510.5994710464531,1491.8594834771516,1478.868560768165,1483.9913855112093
Peter Goldsteiner,1446.135964943821,,1439.4549936835172,
Michael Vrbensky,1584.9749626109196,1488.697750827918,1580.650394094205,
George Loffhagen,1528.17855254364,1494.8491207930397,,1451.646352243819
Timofey Skatov,1775.9246864505396,1616.5264639468337,1705.1449326298257,1508.6058880026785
Ugo Blanchet,1620.7856807036446,1517.0613387361157,1652.5818174281164,1485.1469509704618
Andrea Picchione,1508.6830797376467,1463.383141693572,1540.5809025216768,
Jannik Sinner,2400.6962907586976,2349.6511170881117,1997.0484180517692,1754.8887890295566
Anton Matusevich,1509.1122461242526,1478.168846680483,1498.3057621866303,1483.2361329598552
Guy Orly Iradukunda,1489.2389203720584,1519.951561970047,1476.3982184996244,
Oliver Crawford,1524.550202244048,1506.7274910608216,1501.2325618537352,1483.4227475473492
Simon Freund,1444.72452077379,1474.3326288809624,1461.0204911042922,
Ryan Nijboer,1506.288336955171,1464.8793045595685,1505.9790112678154,
Liam Draxl,1645.5296529558586,1619.8384406927978,1537.4493458078232,
Martin Damm,1574.1920856095237,1573.1356406443292,1451.436718428805,
Garrett Johns,1556.481953358718,1537.401981149342,1502.183120112256,
Cannon Kingsley,1513.5090470768496,1495.3266329308458,1507.045888706387,
Adrian Oetzbach,1463.9118519940507,1462.9207810463668,1480.7087348245034,
Francesco Forti,1589.496398512965,1572.7948485018048,1518.101852749778,
Federico Iannaccone,1519.6147290168403,1479.0217714168457,1514.7675177817157,
Pedro Vives Marcos,1477.108921877528,1483.1529887456786,1489.058987717415,
Hanyi Liu,1390.7552645490598,1395.3117676913866,1475.526558634599,
Vivien Cabos,1468.859519276624,1467.0088604168484,,
Simone Roncalli,1418.8375466534867,1480.2339314613855,1425.562827043653,
Georgii Kravchenko,1519.4495155451489,1523.4312489291715,1508.9162457218345,
Vladyslav Orlov,1459.898527224564,1459.7968168970551,1442.772118026813,1487.922014358268
Mircea Alexandru Jecan,1378.639271155855,1467.3775861166307,1378.6010401450478,
Nuno Borges,1906.69848589138,1823.2212714109517,1828.1565047618535,1463.4349692168107
Samuel Brosset,1448.6282916034932,1458.174428017301,1481.1984087963267,
Constantin Bittoun Kouzmine,1422.126282809527,1422.6871348213244,1464.2977818810118,
Harrison Adams,1475.666233529523,1473.5892589712987,1493.6021570338633,
Emilio Nava,1660.4627449939237,1632.730261626528,1614.3250860560324,1473.5540979241237
Juan Alejandro Hernandez Serrano,1450.2257124078724,1457.2364128508425,1443.2941367623955,
Philip Hjorth,1486.7719460989265,1483.7833157472824,,
Denys Klok,1463.6056791756146,1478.0383894719816,1476.766303012586,
Joao Marcos Nusdeo,1451.3102824196949,,1447.6314381790892,
Matheus Pucinelli De Almeida,1597.1389486525288,1468.1598449933022,1592.428939620231,1491.8129760341014
Alejandro Moro Canas,1660.700456010616,1584.3747863950184,1625.554349792102,1539.5922015635056
Kuzey Cekirge,1476.5543296094552,1487.2401863715747,1487.729360708422,
Bekkhan Atlangeriev,1464.398571977366,1477.6283138224503,1483.8917057845574,
Michail Pervolarakis,1425.2737070271926,1417.6340660066276,1463.48908216076,
Ye Cong Mo,1493.1046574959066,1491.4221592580225,,
Jayden Court,1460.9637183820146,1458.2245846066528,,
Adam Taylor,1397.9572799472246,1420.5283126405589,1462.1526838960683,
Moerani Bouzige,1476.6252364415654,1466.6822992367102,,
Conner Huertas Del Pino,1489.0336993348446,1497.3794349639095,1457.4212346372724,
Tomas Martin Etcheverry,1912.275458713065,1796.0722501154166,1858.779347438253,1463.0254023736036
Arklon Huertas Del Pino,1466.0256040104025,1452.9677031008698,1500.856447379424,
Tom Evans,1464.9494157276124,1464.1375878845322,,
Julien De Cuyper,1453.6946891547534,1448.777606968468,1501.076245718883,
Lucas Poullain,1584.310583094482,1564.9440575319147,1503.8412215221854,
Facundo Diaz Acosta,1754.553711455464,1535.0689497106227,1804.8018738845249,1450.8818414088958
Taisei Ichikawa,1523.5789235950576,1513.7064140475372,,
Elio Jose Ribeiro Lago,1464.0947030701627,1490.1565892062938,1474.6723385554224,
Naoki Tajima,1462.521597719954,1455.3605204318137,,
Tomas Farjat,1510.1365528598628,1497.764656050651,1519.6841915662944,
Lucas Gerch,1549.203671129735,1506.4812640135578,1549.1099035310122,
S D Prajwal Dev,1437.874251945321,1455.9471403331793,1473.8570774590612,
Gergely Madarasz,1448.4376111354327,1500.5085504452816,1444.180976028407,
Rinky Hijikata,1854.76205576608,1803.866797695176,1468.0088623088805,1547.0030088422943
Ajeet Rai,1481.599821114891,1470.8019637502098,1477.957438068312,
Preston Brown,1398.77001536382,1410.9511992659409,1441.0587695288868,
Franco Roncadelli,1505.1028535713292,1480.470916144494,1503.6687045470403,
Maxime Cressy,1663.0957458585872,1619.7639305403034,1486.5175927368437,1564.4981500676531
Jiri Lehecka,1984.588920910416,1864.247669589677,1828.276700740941,1559.4646840736991
Gabriel Donev,1450.2823615186708,1460.129105295215,1485.938926953987,
Giulio Zeppieri,1766.4091826771023,1706.2793831489796,1673.9912569209314,1493.1255521104183
Lorenzo Musetti,1986.213839668134,1823.192379650246,1891.122204092521,1702.3065999889748
Amador Salazar,1435.8875880499595,1487.8174663291666,1445.4090650369865,
Nathan Ponwith,1365.6371512125895,1360.2493746968214,1487.4913502383563,
Carlos Alcaraz,2212.085833409888,2088.2054360490715,2138.9480592010427,1861.2205424505285
Kasidit Samrej,1537.1064277413304,1523.701410417262,,
Filip Cristian Jianu,1557.9477655959804,1491.0846234632922,1550.2626569063884,1487.2773534057908
Adam Moundir,1480.7819545030582,1479.440774158573,1490.9982803453815,
Carlos Lopez Montagud,1526.917395456767,1488.0699302651717,1517.004117673545,
Matteo Arnaldi,1926.0715478488223,1860.2591637833252,1840.719622540692,1516.7754627173465
Tomas Machac,2020.550575790685,1943.435057047168,1755.73119299811,1559.22715421973
Jonas Forejtek,1555.89668366993,1548.5912034952446,1540.9880937379564,1485.8566554550118
Dalibor Svrcina,1680.3131129740937,1645.143053562027,1577.8014718864606,1458.3348723361114
Flavio Cobolli,1991.4760587058493,1897.138433726936,1796.21214811054,1479.7189597690483
Francesco Passaro,1748.8809049995104,1565.8609087407604,1730.864738974888,1468.765910774767
Jorge Plans,1490.169626277452,,1482.8349724121624,
Paul Jubb,1690.153565070784,1613.6080592718945,1555.3328889605789,1546.2360859203532
Ryan Peniston,1535.187777640923,1532.0423886260298,1491.6510884159009,1474.6873963823643
James Trotter,1724.1125840080165,1711.2000960069745,1469.5881865829062,1485.348674652104
Alexey Zakharov,1574.230487528019,1503.8155579968968,1595.4893346438053,
Stefan Dostanic,1586.2170305314614,1569.017341073359,,
Nikolas Sanchez Izquierdo,1545.671602170674,1417.0454016235894,1517.9900887939032,
John Hallquist Lithen,1496.252331634816,1501.6790366308032,1487.545685875141,
Jesper De Jong,1811.2357971778797,1671.9799276916472,1796.5937030982866,1488.391144807537
Alec Deckers,1493.5430960316935,1490.8441643953656,1500.7352873797286,1493.846959638969
Roni Rikkonen,1461.2441781273153,,1459.8137822716928,
Andrew Fenty,1464.3619086515114,1450.9929451692694,,
Miguel Damas,1492.26945816307,1447.875712995091,1497.0777705045082,
Digvijaypratap Singh,1471.710545835487,1467.3145744899907,,
Mario Gonzalez Fernandez,1488.6991705932808,1492.537932113889,1485.8204215777698,
Sandro Kopp,1529.4353335953422,1527.5549731941712,1486.79254527203,
Toby Alex Kodat,1580.9296779357771,1520.5780184715134,1538.4375847106196,
Nicolas Moreno De Alboran,1779.6844255808965,1712.6684349793268,1700.0109408696137,1493.7264410422406
Ronald Hohmann,1475.5332202653424,1475.5180625570845,,
Gabriele Bosio,1474.077564005113,,1471.8580812421935,
Kosuke Ogura,1444.857748590862,1469.8193706884476,1462.2818416830703,
Robert Strombachs,1530.586671088218,1509.4340441425636,1508.4456019135134,1488.355816436723
Govind Nanda,1596.2926112984153,1569.8410809077543,1513.4312306520972,
Luca Castelnuovo,1464.3219986527097,1503.412024196432,1420.3162201304783,
Zachary Svajda,1722.8051783386447,1687.327350227137,1480.16173601046,1534.9351200177427
Imran Sibille,1465.2260331332875,1476.6643608629709,1486.411202161854,
Pablo Llamas Ruiz,1713.839351737607,1575.72165819395,1682.8425308250776,1501.2159781759483
Christian Langmo,1544.283653653843,1526.6906292357926,1481.1463687734806,
Omni Kumar,1517.1824778030032,1496.0497464180237,,
Philip Henning,1488.1750591918126,1504.2602136069452,1471.8193881861514,
Adolfo Daniel Vallejo,1582.043701196506,1490.6617151019043,1579.2452786914198,
Coleman Wong,1687.0818006167694,1660.6790188853915,1455.6326998002585,1452.170764262947
Fitriadi M Rifqi,1514.3848990974975,1509.7523784023522,,
Harold Mayot,1732.5180705273815,1670.4816829334438,1613.396299012407,1560.5300711012342
Robert Cash,1510.184375113097,1506.4833450675587,,
Harry Wendelken,1485.2986692506747,1480.6884436442338,,1452.4025462005077
Valentin Royer,1693.0469296587992,1603.712819403233,1671.679819796996,1477.9206043418478
Roman Andres Burruchaga,1741.6658771757154,1557.3428819671644,1708.713562266408,1526.3471697817904
Juan Manuel Cerundolo,1752.8123766583328,1579.8817347629383,1732.495831952737,1457.101095095523
Joao Lucas Reis Da Silva,1564.3354979826863,1488.627136902067,1534.3191481999045,
Gilbert Soares Klier Junior,1581.4778209333376,1577.401475128006,1502.1461743501532,
Pedro Boscardin Dias,1505.7554849572896,1480.0651117573111,1492.3716697414711,
Alibek Kachmazov,1737.0564461329416,1699.2573210438684,1519.3274588495012,
Dane Sweeny,1507.2755440986607,1526.9612107049202,1446.4716996690331,1435.507907522638
Tristan Schoolkate,1669.7064716420598,1638.299100135205,1458.7946996550247,1505.4211525222695
Arthur Reymond,1452.1837818198014,1459.908615324895,1446.2116667535672,1486.8754074512883
Alexandre Aubriot,1457.7669930666857,1444.8219453461868,1492.7271056447444,
Max Wiskandt,1533.5825503670235,1519.500959656177,1490.0753571751914,
Yuta Kawahashi,1486.893754950113,1486.4130442003682,,
Seita Watanabe,1460.3364024616574,1455.8983589378106,1485.9806992533602,
Daisuke Sumizawa,1455.334401781058,1451.9644505820454,,
Otto Virtanen,1815.651950598311,1750.0137190183766,1522.4783069920516,1586.007899354755
Leevi Saatela,1476.1633239076275,1471.6308636717658,,
Fabio Coelho,1381.38451435242,1460.8229858190464,1397.8500784521157,
Rashed Nawaf,1491.3287249029618,1483.2063261204185,,
Nicholas David Ionel,1498.8720217563452,1459.0851205239792,1503.7197167893278,1480.66574983058
Eric Vanshelboim,1525.5948625741987,1489.458463005269,1520.824721601434,
Kiranpal Pannu,1448.7499263542154,1436.2964820177765,1488.3492821336415,
Kyrian Jacquet,1744.630568256769,1672.0007379503654,1642.0022911387798,1478.8078121702515
Nico Mostardi,1478.2357855591376,1476.9870134437735,,
Rishi Reddy,1445.5511554461514,1444.73123176364,,
Arthur Cazaux,1855.765504739313,1809.8872146098324,1558.4653609609898,1518.606484023382
Francesco Maestrelli,1623.272289420076,1572.6140758750687,1553.178976679245,1464.292046185294
Luca Nardi,1753.98505702401,1692.215719893008,1650.6282077458202,1453.3448709908291
Leo Borg,1417.3196608377343,1438.6273105252446,1431.424942406028,
Matteo Gigante,1694.3310671577797,1624.9015105910996,1625.715086765412,1518.4099063526294
Shintaro Mochizuki,1687.2971898333808,1628.8775444127764,1671.7846310005184,1485.080898565072
Cleeve Harper,1481.5249331554055,1476.671823897654,,
Gabriel Diallo,1890.123876690412,1820.5435427728023,1613.319213389088,1502.3093445757042
Milledge Cossu,1447.4494305928172,1467.5768004626348,1466.1366166387595,
Rodrigo Crespo Piedra,1482.0771237228907,1479.5966039631858,,
Rowland Phillips,1457.814290181885,1462.304729173616,1489.565239689746,
Blaise Bicknell,1527.8490610722254,1533.2571802709426,1498.7361438318014,
Jesse Flores,1436.459564156854,1464.688352213195,1457.991054953195,
Zura Tkemaladze,1458.9968300085206,1462.3756796002149,1487.3744655031642,
Daniil Glinka,1477.34788376863,1486.2014776577366,1468.4344662675971,
Hazem Naw,1583.237490187062,1600.847500970034,1448.5696620591025,
Maks Kasnikowski,1666.0494041407337,1608.418177882191,1625.410876516749,
Martin Antonio Vergara Del Puerto,1479.8569481404024,,1473.774905548227,
Amr Elsayed Abdou Ahmed Mohamed,1490.2465017476418,1482.1786382105342,1501.3410966527222,
Karlis Ozolins,1492.0515958515432,1488.5211395558615,,
Gunawan Trismuwantara,1478.7673203972167,1504.3412991332448,,1472.4565942235336
Kaipo Marshall,1457.2163203035343,1452.9209234700268,,
Alec Beckley,1471.2827391818346,1484.8639448404642,1484.5694979062184,
Andrew Paulson,1626.9922282130524,1515.4951180911753,1597.7604407794863,
Martin Krumich,1486.9030180262398,1484.4739051085153,1474.839233350581,
Luciano Darderi,1784.6972136926995,1489.587853435836,1858.6269721119963,1483.1754012272977
Giovanni Mpetshi Perricard,1907.7566857654967,1787.358586713801,1670.860034776504,1606.5199543997242
Leandro Riedi,1761.878368132442,1696.1175374926197,1565.4523554873267,1546.9945869593146
Cezar Cretu,1625.162484335524,1520.8995309115494,1589.1284136629235,
Radu Mihai Papoe,1542.94486081737,1498.1312749635706,1544.759473195185,
Duje Ajdukovic,1744.7516088138486,1657.915818661989,1714.590026194215,1467.4270402051366
Remy Bertola,1590.6920679558311,1574.2357312381732,1515.8670480770668,
Carlos Gimeno Valero,1618.1572087623986,1530.289355660987,1584.360402964968,
Pol Martin Tiffon,1555.2745874242626,1466.8268419671551,1538.3809025460928,
Diego Augusto Barreto Sanchez,1483.6782435619302,1460.811715884325,1508.352226828412,
Pedro Araujo,1430.393556361656,1455.2943824224262,1422.5494865826174,
Max Hans Rehberg,1720.6147359310628,1616.169867864505,1625.0163671907997,1457.9648657313924
Lorenzo Bocchi,1443.596195525168,1469.582222019944,1456.9242722290053,
Angel Diaz Jalil,1472.4491008786922,1488.7351638477696,1479.2317632579586,
Paulo Andre Saraiva Dos Santos,1435.1220308983377,1468.270996823053,1439.811351774797,
Eduardo Ribeiro,1461.408879185912,1471.918006865989,1464.3772840901447,
Gianluca Ballotta,1446.4550344820475,,1444.3717907532232,
Christopher Li,1476.5168411597165,,1476.916127760871,
Sean Cuenin,1474.924036602387,1489.9662201028923,1477.5739299439874,
Luca Van Assche,1743.5687182837407,1698.852341554074,1678.981149924442,1506.021422523988
Li Tu,1740.7593761887267,1689.6197585723996,1469.0149067799575,1526.074940236777
Titouan Droguet,1693.325682388883,1615.3389569664223,1668.6585801263377,1515.729827705976
Guido Ivan Justo,1514.1763396563283,1486.3589137067684,1506.7030859891986,
Miguel Fernando Pereira,1472.0882699758004,,1470.2222381358597,
Daniel Antonio Nunez,1391.7277638596788,1487.49626150942,1393.789361954659,
Dominik Palan,1454.620786063194,1451.41235887911,1465.7959835659954,
Alex Marti Pujolras,1530.327156161894,1509.2273584775637,1503.910445446708,
Dominic Stricker,1768.822200672733,1725.3305156349031,1611.9801668697553,1566.2616395201617
John Echeverria,1476.1493549227937,1480.096154809161,1477.6055047656923,
Marco Miceli,1476.5432408242102,1485.5174977909508,1482.4722483335397,
Lorenzo Claverie,1457.4239039000074,1466.013394283139,1476.6000339298268,
Frane Nincevic,1472.598121208338,,1464.676210786735,
Mili Poljicak,1508.6937924857878,1457.8602679492,1524.522683956984,1475.4334223192675
Lilian Marmousez,1515.8862672172015,1487.9687678473674,1514.086818234655,
Jurgen Briand,1534.7663888219424,1529.0847967244167,1503.4803529696642,
Jerome Kym,1812.2820863779607,1677.235694604524,1716.3641441561608,
Juncheng Shang,1862.199359374858,1787.475594337097,1627.353123178748,1585.6082601521673
Hamad Medjedovic,1872.4927265025583,1759.201134143746,1788.5545766255564,1558.2527740609785
Boris Butulija,1482.5917037758663,1487.2621968696235,1493.5258312997778,
Marko Topo,1593.0343148734478,1504.1620728178298,1572.8889358655576,1483.4567231792682
Stefano Reitano,1463.5036297191227,1485.717079725566,1473.57408213168,
Hanwen Li,1434.838209934418,1442.5709231079952,1481.798874483973,
Arthur Fils,1992.932633728984,1866.519734278317,1854.7918177234424,1613.143826852236
Timo Legout,1468.5155662408358,1487.0427687874374,1470.768836329784,
Arthur Fery,1636.7176802217723,1638.8682179173163,,1416.5564029175318
Lukas Pokorny,1497.550642644026,1499.8551880607345,1470.021958657794,
Lukas Palovic,1465.4316827291457,1486.8817887602804,1473.2445564459613,
Milos Karol,1519.8029868794315,1544.1797454539849,1431.098700136871,
Axel Garcian,1443.0922836697057,1469.0583190335133,1456.139235924294,
Mathys Erhard,1578.606554945039,1475.5750567625892,1558.5103789090574,
Jakub Mensik,1905.3581505760567,1824.7111520205576,1706.8501244163665,1488.9068088936283
Jakub Nicod,1594.972418989148,1485.353746193481,1586.6947648026685,
Felix Gill,1596.6611427203009,1514.3416912972166,1596.3126483481926,1432.8738772161323
Daniel Siniakov,1429.1591042551786,,1420.7153737299932,
Sascha Gueymard Wayenburg,1506.491986010849,1488.6085223960235,1469.7140706378127,
Daniel Rincon,1623.1533638713586,1469.1273560054135,1619.7543912890749,1429.7320837674802
Jack Pinnington Jones,1635.2676930075804,1591.5053526859274,1487.738971987793,1525.839083534822
William Jansen,1448.408565298403,1480.5348471802142,,1460.411904529083
Daniel Rodrigues,1506.7853548153626,1513.2327905455854,1489.095208861228,
Benedikt Emesz,1465.2715032814451,,1466.4925886213766,
Lukas Neumayer,1685.292922492636,1473.3128339476557,1656.0294642375984,1480.2618194966396
Oleksii Krutykh,1533.6174591598888,1589.6153180121487,1505.9957350859472,1480.2940226281153
Yerassyl Yerdilda,1476.4764644083923,1476.3923237077695,,
Islam Orynbasar,1467.6251895399544,1466.7046989964929,,
Alessio De Bernardis,1450.88236840582,1491.5820813855937,1455.3839021890358,
Deney Wassermann,1519.1710543183274,,1509.1982141204358,
Guy Den Ouden,1561.1302449688494,1475.282390047589,1585.5982179077346,
Stefan Palosi,1501.905883617654,1486.957858882247,1510.873740389746,
Dan Alexandru Tomescu,1492.039216289027,1495.4675391398466,1487.125220988302,
Oleg Prihodko,1546.995270697541,1553.1720255557238,1456.075062809905,
Lewie Lane,1483.019133341535,,1478.9544641098814,
Iiro Vasa,1467.9505160420458,,1466.6893188429242,
Alberto Barroso Campos,1445.2591860863872,1483.5721945959533,1387.7604771374065,
Inaki Montes De La Torre,1672.0079587085756,1628.4826799021298,1554.7582547265724,
Damien Wenger,1548.2939311769255,,1535.651793060015,
Ben Shelton,2010.8533440641727,1934.888321656362,1681.1514362201124,1543.6476182410674
Nicolas Herrero Cuesta,1476.2375810516696,1474.5010007845867,,
Alexander Shevchenko,1785.585757943719,1721.0876750020775,1709.6920263861412,1467.14798343324
Julio Cesar Porras,1493.2465672342644,1496.849102733711,1488.0336955921452,
Samir Banerjee,1468.9818700651567,1463.590153743786,,
Gabriele Piraino,1434.8271730618142,1486.293867823694,1420.9007753045084,
Manuel Mazza,1447.5327438418594,,1440.9162097871915,
Marco De Rossi,1481.0028019411116,,1474.7640198484287,
Bart Stevens,1425.7151204674192,,1421.827846248539,
Marco Speronello,1481.5889341994705,,1480.292281647878,
Szymon Kielan,1442.773271039781,1478.819142982123,1453.151449082512,
Oleksandr Ovcharenko,1476.430388937799,1438.0502559587935,1520.6254810694531,
Jasza Szajrych,1469.0699934579893,,1463.0634265227789,
Marcello Serafini,1513.1335816509522,1486.9855606245942,1500.3601151685623,
Gianmarco Ferrari,1513.9701652391311,1489.3950838533376,1500.850484068481,
Eliot Spizzirri,1700.0429760718753,1654.8757286739465,,1491.2959207767135
Tennyson Whiting,1424.5038610732165,1451.7793548094442,1464.7792290145076,
Rafael Giotis,1488.9398053807815,1491.5986144937915,,
Reese Stalder,1471.0089522927228,1470.231039269587,,
Benjamin Winter Lopez,1482.9388362751158,1511.9780657472836,1465.4855344067448,
Ignacio Monzon,1472.8754773313044,1485.8099344710206,1469.3174466287735,
Richard Zusman,1483.503028328529,1487.4563161435892,1489.9913844383163,
Neil Oberleitner,1517.4251877425534,1502.5924055563607,1514.5177578430976,
Filip Misolic,1690.2673866557543,1578.4878300203463,1659.9122994706102,1468.8320015013255
Nicolas Tepmahc,1468.8256032885315,1467.3433954248949,1486.623249948301,
Vladan Tadic,1471.0915115121172,,1470.6068470808018,
Andrej Nedic,1433.72149441509,1486.2416631716549,1437.6270878410887,
Aleksandr Braynin,1443.420381862113,1468.8289587586294,1454.472811738632,
Luca Staeheli,1469.3104418542114,1478.1379789703078,1489.0734804017873,
Alvaro Guillen Meza,1583.7094764231283,1461.363057569195,1598.8045461413262,
Bor Artnak,1471.345989195788,1487.106694221545,1447.4050247367863,
Aziz Ouakaa,1458.539751240328,1485.162762592928,1461.0437759246663,
Sebastian Dominko,1457.7650819068572,1508.3634383494305,1443.9725402099778,
Siim Troost,1471.8102858868947,1485.774088647771,1485.751100032977,
Johannes Ingildsen,1433.593370357431,1484.6699510438032,1441.4004643240578,1489.792187696817
Justin Barki,1509.122471356687,1507.9530902452962,,
Alexandros Skorilas,1497.1436002995945,1495.2678724184789,,
Vilius Gaubas,1621.9980633201235,1501.2870110524275,1601.715530281573,
Erik Arutiunian,1493.2743144239962,1496.5757237216835,1494.297209136314,
Alexander Zgirovsky,1483.0562766591286,1506.738962205343,1474.750952496967,
Murkel Alejandro Dellien Velasco,1632.722225171633,1477.969636667696,1608.158639546081,1479.163376193141
Simon Anthony Ivanov,1446.941142470526,1482.7063236630188,1450.8967195712012,
Sebastian Gima,1476.9691245077713,1477.814592410095,1471.6591151646214,
Henrique Rocha,1670.4226697250551,1550.4355174971918,1623.596596777939,1492.428549605085
Gonzalo Bueno,1549.744984391021,1478.5264533993443,1563.876520696447,
Ignacio Buse,1680.9748451951916,1546.9670945956125,1645.6137819294845,
Daniel Merida Aguilar,1534.559285386711,1474.924599531182,1518.1332705665131,
Diego Fernandez Flores,1481.8697040157606,1483.5625889841951,1488.6902657991625,
Victor Lilov,1436.51218936096,1465.6945587100122,1454.2948017655874,
Sebastian Santibanez,1451.9605760506845,1474.811858913381,1475.7427896290465,
Anthony Genov,1469.2440474060368,,1463.845256123788,
Mariano Navone,1776.6004684131085,1500.2001337189658,1847.1442970484047,1445.799932273903
Francisco Comesana,1780.898148996025,1618.1422170977007,1686.1726129078104,1531.4906522625438
Luciano Tacchi,1463.2231609552312,,1464.6230842157174,
Valerio Aboian,1519.39711593403,1477.6375951309924,1535.6086150239753,
Juan Bautista Torres,1686.0398386510126,1482.2850548886092,1683.460787875404,
Leonardo Aboian,1516.06744977063,,1509.3786174516044,
Enrique Pena,1412.6301005712735,,1409.9090349766348,
Philip Florig,1391.6577703049554,1439.026654142109,1434.6773661788336,
Louis Dussin,1481.9538475049476,1481.6311110266106,1492.5923117330592,
Alfredo Perez,1548.3082737475138,1542.6709733890268,,
Christopher Bulus,1481.589999992944,1489.6105716062905,1489.368153029136,
Facundo Juarez,1534.4734037005126,1476.2529130611017,1527.925975680819,
Adria Soriano Barrera,1524.5971656656511,1534.174772894385,1467.2383399356115,
Jeffrey Von Der Schulenburg,1459.7717984731491,1479.3005363922205,1476.866523635569,
Filiberto Fumagalli,1459.806606095516,1455.0005396991437,,
Mattia Bellucci,1865.7807962066936,1773.284322592955,1600.6929612625786,1585.740897363491
Francisco Castro,1464.7009986415076,1486.8374169100548,1474.583826389549,
Gabriel Debru,1629.869600958091,1475.7912133011575,1639.4416127564548,
Samuel Vincent Ruggeri,1641.734138633375,1582.484418398259,1588.296471593961,
Johannus Monday,1538.5176528933382,1529.880262522565,,1472.4298744993046
Peter Nad,1459.976139902939,1467.153088505098,1490.803991809399,
Peter Benjamin Privara,1477.3034135932471,1472.5285400683858,1485.274543435925,
Valentin Lapalu,1484.1078645418731,1483.1004967409406,,
Robin Bertrand,1573.33721119318,1557.4318571365734,1468.3346820445288,
Gustavo Heide,1715.5524730498068,1550.006519803342,1692.139676955917,1479.0
Keenan Mayo,1357.7822893079533,1377.9893949424256,1465.7940722397063,
Hunter Heck,1507.9893508554571,1505.6775165221743,,
Samuel Sanchez,1471.481663225004,1486.1772457285392,1484.9088177020742,
Lance Amaury Lage Castelan,1476.4447889579724,1475.487211290715,,
Fabrizio Andaloro,1492.6154310192476,1529.1996166335807,1456.8066118359018,
Gabriele Maria Noce,1456.4286763495031,1488.8700166611293,1466.772592525565,
Federico Salomone,1429.3459417478698,1461.8111096891075,1454.6997560919208,
Valentin Vacherot,1780.9190213505617,1683.3544149560491,1679.2665408717266,1487.4631710199296
